Trial-ID,Status,Iteration,batch_size,lrinit,optimizer,Objective
93,INTERMEDIATE,0,32,2.334917798249993e-07,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,13697.21875
93,INTERMEDIATE,1,32,2.334917798249993e-07,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,11649.1669921875
93,INTERMEDIATE,2,32,2.334917798249993e-07,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,10120.15625
93,INTERMEDIATE,3,32,2.334917798249993e-07,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,8925.4912109375
93,INTERMEDIATE,4,32,2.334917798249993e-07,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,7964.06005859375
93,INTERMEDIATE,5,32,2.334917798249993e-07,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,7171.04052734375
93,INTERMEDIATE,6,32,2.334917798249993e-07,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,6504.173828125
93,INTERMEDIATE,7,32,2.334917798249993e-07,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,5935.31982421875
93,INTERMEDIATE,8,32,2.334917798249993e-07,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,5445.21630859375
93,INTERMEDIATE,9,32,2.334917798249993e-07,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,5017.35498046875
93,COMPLETED,9,32,2.334917798249993e-07,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,5017.35498046875
94,INTERMEDIATE,0,128,1.1386716114714323e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,399.1283874511719
94,INTERMEDIATE,1,128,1.1386716114714323e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,398.9246826171875
94,INTERMEDIATE,2,128,1.1386716114714323e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,398.6097412109375
94,INTERMEDIATE,3,128,1.1386716114714323e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,398.2655029296875
94,INTERMEDIATE,4,128,1.1386716114714323e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,397.9375
94,INTERMEDIATE,5,128,1.1386716114714323e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,397.5942077636719
94,INTERMEDIATE,6,128,1.1386716114714323e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,397.2703857421875
94,INTERMEDIATE,7,128,1.1386716114714323e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,396.94171142578125
94,INTERMEDIATE,8,128,1.1386716114714323e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,396.6341552734375
94,INTERMEDIATE,9,128,1.1386716114714323e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,396.3470764160156
94,COMPLETED,9,128,1.1386716114714323e-06,<class 'tensorflow.python.keras.optimizer_v2.gradient_descent.SGD'>,396.3470764160156
95,INTERMEDIATE,0,64,0.00012985955993036156,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,406.3026428222656
95,INTERMEDIATE,1,64,0.00012985955993036156,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,398.825439453125
95,INTERMEDIATE,2,64,0.00012985955993036156,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,396.5912170410156
95,INTERMEDIATE,3,64,0.00012985955993036156,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,395.18243408203125
95,INTERMEDIATE,4,64,0.00012985955993036156,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.4501647949219
95,INTERMEDIATE,5,64,0.00012985955993036156,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.18585205078125
95,INTERMEDIATE,6,64,0.00012985955993036156,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.1014404296875
95,INTERMEDIATE,7,64,0.00012985955993036156,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.0483093261719
95,INTERMEDIATE,8,64,0.00012985955993036156,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.0239562988281
95,INTERMEDIATE,9,64,0.00012985955993036156,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,393.994140625
95,COMPLETED,9,64,0.00012985955993036156,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,393.994140625
96,INTERMEDIATE,0,64,2.1169858493692666e-09,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.9609375
96,INTERMEDIATE,1,64,2.1169858493692666e-09,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.9609375
96,INTERMEDIATE,2,64,2.1169858493692666e-09,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.9609375
96,INTERMEDIATE,3,64,2.1169858493692666e-09,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.9609375
96,INTERMEDIATE,4,64,2.1169858493692666e-09,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.9609375
96,INTERMEDIATE,5,64,2.1169858493692666e-09,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.9609375
96,INTERMEDIATE,6,64,2.1169858493692666e-09,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.9609375
96,INTERMEDIATE,7,64,2.1169858493692666e-09,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.9609375
96,INTERMEDIATE,8,64,2.1169858493692666e-09,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.9609375
96,INTERMEDIATE,9,64,2.1169858493692666e-09,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.9609375
96,COMPLETED,9,64,2.1169858493692666e-09,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,16622.9609375
97,INTERMEDIATE,0,64,4.509694294152184e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,14777.0986328125
97,INTERMEDIATE,1,64,4.509694294152184e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,13315.287109375
97,INTERMEDIATE,2,64,4.509694294152184e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,12067.83984375
97,INTERMEDIATE,3,64,4.509694294152184e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,11017.640625
97,INTERMEDIATE,4,64,4.509694294152184e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,10111.59765625
97,INTERMEDIATE,5,64,4.509694294152184e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,9325.05078125
97,INTERMEDIATE,6,64,4.509694294152184e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,8625.9638671875
97,INTERMEDIATE,7,64,4.509694294152184e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,8004.9423828125
97,INTERMEDIATE,8,64,4.509694294152184e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,7446.10693359375
97,INTERMEDIATE,9,64,4.509694294152184e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,6950.755859375
97,COMPLETED,9,64,4.509694294152184e-07,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,6950.755859375
98,INTERMEDIATE,0,64,0.0011826767234223005,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.3479919433594
98,INTERMEDIATE,1,64,0.0011826767234223005,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.0743103027344
98,INTERMEDIATE,2,64,0.0011826767234223005,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,393.93328857421875
98,INTERMEDIATE,3,64,0.0011826767234223005,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,393.99578857421875
98,INTERMEDIATE,4,64,0.0011826767234223005,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.023681640625
98,INTERMEDIATE,5,64,0.0011826767234223005,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.04638671875
98,INTERMEDIATE,6,64,0.0011826767234223005,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,393.96026611328125
98,INTERMEDIATE,7,64,0.0011826767234223005,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.12249755859375
98,INTERMEDIATE,8,64,0.0011826767234223005,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.13629150390625
98,INTERMEDIATE,9,64,0.0011826767234223005,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,394.12628173828125
98,COMPLETED,9,64,0.0011826767234223005,<class 'tensorflow.python.keras.optimizer_v2.adamax.Adamax'>,393.93328857421875
99,INTERMEDIATE,0,32,3.859181210751154e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.970703125
99,INTERMEDIATE,1,32,3.859181210751154e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.970703125
99,INTERMEDIATE,2,32,3.859181210751154e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.970703125
99,INTERMEDIATE,3,32,3.859181210751154e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.970703125
99,INTERMEDIATE,4,32,3.859181210751154e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.970703125
99,INTERMEDIATE,5,32,3.859181210751154e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.970703125
99,INTERMEDIATE,6,32,3.859181210751154e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.970703125
99,INTERMEDIATE,7,32,3.859181210751154e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.970703125
99,INTERMEDIATE,8,32,3.859181210751154e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.970703125
99,INTERMEDIATE,9,32,3.859181210751154e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.970703125
99,COMPLETED,9,32,3.859181210751154e-09,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,16622.970703125
100,INTERMEDIATE,0,128,0.00016529085949344203,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,647.9020385742188
100,INTERMEDIATE,1,128,0.00016529085949344203,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,409.87744140625
100,INTERMEDIATE,2,128,0.00016529085949344203,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,396.95794677734375
100,INTERMEDIATE,3,128,0.00016529085949344203,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.46246337890625
100,INTERMEDIATE,4,128,0.00016529085949344203,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.0636291503906
100,INTERMEDIATE,5,128,0.00016529085949344203,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.04974365234375
100,INTERMEDIATE,6,128,0.00016529085949344203,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.0416564941406
100,INTERMEDIATE,7,128,0.00016529085949344203,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.01171875
100,INTERMEDIATE,8,128,0.00016529085949344203,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,393.9690246582031
100,INTERMEDIATE,9,128,0.00016529085949344203,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.0498962402344
100,COMPLETED,9,128,0.00016529085949344203,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,393.9690246582031
101,INTERMEDIATE,0,32,3.116733078095983e-06,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,4035.35693359375
101,INTERMEDIATE,1,32,3.116733078095983e-06,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,1933.2828369140625
101,INTERMEDIATE,2,32,3.116733078095983e-06,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,1155.16015625
101,INTERMEDIATE,3,32,3.116733078095983e-06,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,797.5814208984375
101,INTERMEDIATE,4,32,3.116733078095983e-06,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,615.8805541992188
101,INTERMEDIATE,5,32,3.116733078095983e-06,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,518.5993041992188
101,INTERMEDIATE,6,32,3.116733078095983e-06,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,464.1560974121094
101,INTERMEDIATE,7,32,3.116733078095983e-06,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,432.8348693847656
101,INTERMEDIATE,8,32,3.116733078095983e-06,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,415.677001953125
101,INTERMEDIATE,9,32,3.116733078095983e-06,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,407.4476318359375
101,COMPLETED,9,32,3.116733078095983e-06,<class 'tensorflow.python.keras.optimizer_v2.rmsprop.RMSprop'>,407.4476318359375
102,INTERMEDIATE,0,128,0.0066015193574497245,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,3561.96630859375
102,INTERMEDIATE,1,128,0.0066015193574497245,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,1345.6317138671875
102,INTERMEDIATE,2,128,0.0066015193574497245,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,711.4127197265625
102,INTERMEDIATE,3,128,0.0066015193574497245,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,502.2276916503906
102,INTERMEDIATE,4,128,0.0066015193574497245,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,432.94146728515625
102,INTERMEDIATE,5,128,0.0066015193574497245,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,412.36614990234375
102,INTERMEDIATE,6,128,0.0066015193574497245,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,406.0455017089844
102,INTERMEDIATE,7,128,0.0066015193574497245,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,403.5253601074219
102,INTERMEDIATE,8,128,0.0066015193574497245,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,402.2349548339844
102,INTERMEDIATE,9,128,0.0066015193574497245,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,401.408203125
102,COMPLETED,9,128,0.0066015193574497245,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,401.408203125
103,INTERMEDIATE,0,128,1.1497116723370354e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
103,INTERMEDIATE,1,128,1.1497116723370354e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
103,INTERMEDIATE,2,128,1.1497116723370354e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
103,INTERMEDIATE,3,128,1.1497116723370354e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
103,INTERMEDIATE,4,128,1.1497116723370354e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
103,INTERMEDIATE,5,128,1.1497116723370354e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
103,INTERMEDIATE,6,128,1.1497116723370354e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
103,INTERMEDIATE,7,128,1.1497116723370354e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
103,INTERMEDIATE,8,128,1.1497116723370354e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
103,INTERMEDIATE,9,128,1.1497116723370354e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
103,COMPLETED,9,128,1.1497116723370354e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.95703125
104,INTERMEDIATE,0,256,1.226621823748538e-08,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.908203125
104,INTERMEDIATE,1,256,1.226621823748538e-08,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.908203125
104,INTERMEDIATE,2,256,1.226621823748538e-08,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.908203125
104,INTERMEDIATE,3,256,1.226621823748538e-08,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.908203125
104,INTERMEDIATE,4,256,1.226621823748538e-08,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.908203125
104,INTERMEDIATE,5,256,1.226621823748538e-08,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.908203125
104,INTERMEDIATE,6,256,1.226621823748538e-08,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.908203125
104,INTERMEDIATE,7,256,1.226621823748538e-08,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.908203125
104,INTERMEDIATE,8,256,1.226621823748538e-08,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.908203125
104,INTERMEDIATE,9,256,1.226621823748538e-08,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.908203125
104,COMPLETED,9,256,1.226621823748538e-08,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.908203125
105,INTERMEDIATE,0,32,2.693370303337273e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
105,INTERMEDIATE,1,32,2.693370303337273e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
105,INTERMEDIATE,2,32,2.693370303337273e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
105,INTERMEDIATE,3,32,2.693370303337273e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
105,INTERMEDIATE,4,32,2.693370303337273e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
105,INTERMEDIATE,5,32,2.693370303337273e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
105,INTERMEDIATE,6,32,2.693370303337273e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
105,INTERMEDIATE,7,32,2.693370303337273e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
105,INTERMEDIATE,8,32,2.693370303337273e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
105,INTERMEDIATE,9,32,2.693370303337273e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
105,COMPLETED,9,32,2.693370303337273e-09,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,16622.970703125
106,INTERMEDIATE,0,128,0.028569893678728572,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,789.3925170898438
106,INTERMEDIATE,1,128,0.028569893678728572,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,412.18780517578125
106,INTERMEDIATE,2,128,0.028569893678728572,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,401.323974609375
106,INTERMEDIATE,3,128,0.028569893678728572,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,399.6399230957031
106,INTERMEDIATE,4,128,0.028569893678728572,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,398.51483154296875
106,INTERMEDIATE,5,128,0.028569893678728572,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,397.50909423828125
106,INTERMEDIATE,6,128,0.028569893678728572,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,396.6257019042969
106,INTERMEDIATE,7,128,0.028569893678728572,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,395.8846740722656
106,INTERMEDIATE,8,128,0.028569893678728572,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,395.2887878417969
106,INTERMEDIATE,9,128,0.028569893678728572,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.86663818359375
106,COMPLETED,9,128,0.028569893678728572,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.86663818359375
107,INTERMEDIATE,0,128,0.00014772347911489576,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,9499.0458984375
107,INTERMEDIATE,1,128,0.00014772347911489576,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,8221.533203125
107,INTERMEDIATE,2,128,0.00014772347911489576,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,7471.97998046875
107,INTERMEDIATE,3,128,0.00014772347911489576,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,6945.59521484375
107,INTERMEDIATE,4,128,0.00014772347911489576,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,6542.96337890625
107,INTERMEDIATE,5,128,0.00014772347911489576,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,6218.740234375
107,INTERMEDIATE,6,128,0.00014772347911489576,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,5948.76318359375
107,INTERMEDIATE,7,128,0.00014772347911489576,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,5718.22998046875
107,INTERMEDIATE,8,128,0.00014772347911489576,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,5517.05810546875
107,INTERMEDIATE,9,128,0.00014772347911489576,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,5339.68798828125
107,COMPLETED,9,128,0.00014772347911489576,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,5339.68798828125
108,INTERMEDIATE,0,64,0.000243512576734373,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,6427.3876953125
108,INTERMEDIATE,1,64,0.000243512576734373,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,5232.486328125
108,INTERMEDIATE,2,64,0.000243512576734373,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,4581.2705078125
108,INTERMEDIATE,3,64,0.000243512576734373,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,4145.51904296875
108,INTERMEDIATE,4,64,0.000243512576734373,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,3824.055419921875
108,INTERMEDIATE,5,64,0.000243512576734373,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,3572.458984375
108,INTERMEDIATE,6,64,0.000243512576734373,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,3367.783935546875
108,INTERMEDIATE,7,64,0.000243512576734373,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,3196.787109375
108,INTERMEDIATE,8,64,0.000243512576734373,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,3050.896240234375
108,INTERMEDIATE,9,64,0.000243512576734373,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,2924.170166015625
108,COMPLETED,9,64,0.000243512576734373,<class 'tensorflow.python.keras.optimizer_v2.adagrad.Adagrad'>,2924.170166015625
109,INTERMEDIATE,0,64,0.02914762959009267,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,417.3806457519531
109,INTERMEDIATE,1,64,0.02914762959009267,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,400.2851257324219
109,INTERMEDIATE,2,64,0.02914762959009267,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,398.3216247558594
109,INTERMEDIATE,3,64,0.02914762959009267,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,396.83319091796875
109,INTERMEDIATE,4,64,0.02914762959009267,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,395.7143859863281
109,INTERMEDIATE,5,64,0.02914762959009267,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.9455871582031
109,INTERMEDIATE,6,64,0.02914762959009267,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.5040283203125
109,INTERMEDIATE,7,64,0.02914762959009267,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.2682800292969
109,INTERMEDIATE,8,64,0.02914762959009267,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.15472412109375
109,INTERMEDIATE,9,64,0.02914762959009267,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.0788269042969
109,COMPLETED,9,64,0.02914762959009267,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,394.0788269042969
110,INTERMEDIATE,0,128,1.1536959327954607e-09,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
110,INTERMEDIATE,1,128,1.1536959327954607e-09,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
110,INTERMEDIATE,2,128,1.1536959327954607e-09,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
110,INTERMEDIATE,3,128,1.1536959327954607e-09,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
110,INTERMEDIATE,4,128,1.1536959327954607e-09,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
110,INTERMEDIATE,5,128,1.1536959327954607e-09,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
110,INTERMEDIATE,6,128,1.1536959327954607e-09,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
110,INTERMEDIATE,7,128,1.1536959327954607e-09,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
110,INTERMEDIATE,8,128,1.1536959327954607e-09,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
110,INTERMEDIATE,9,128,1.1536959327954607e-09,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
110,COMPLETED,9,128,1.1536959327954607e-09,<class 'tensorflow.python.keras.optimizer_v2.adadelta.Adadelta'>,16622.95703125
111,INTERMEDIATE,0,64,0.012298107550366609,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.8568420410156
111,INTERMEDIATE,1,64,0.012298107550366609,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.4971923828125
111,INTERMEDIATE,2,64,0.012298107550366609,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,394.1328430175781
111,INTERMEDIATE,3,64,0.012298107550366609,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,397.687744140625
